Train No,응암,역촌,불광,독바위,연신내,구산,새절,증산,디지털미디어시티,월드컵경기장,마포구청,망원,합정,상수,광흥창,대흥,공덕,효창공원앞,삼각지,녹사평,이태원,한강진,버티고개,약수,청구,신당,동묘앞,창신,보문,안암,고려대,월곡,상월곡,돌곶이,석계,태릉입구,화랑대,봉화산,
6037,07:14:30,07:27:30,07:16:30,07:18:30,07:20:20,07:23:10,07:25:00,07:29:10,07:30:50,07:32:50,07:34:40,07:36:20,07:38:10,07:40:10,07:41:40,07:43:20,07:45:20,07:47:20,07:49:10,07:51:20,07:53:20,07:55:00,07:56:50,07:58:40,08:00:30,08:02:10,08:03:50,08:05:20,08:07:10,08:08:50,08:10:30,08:12:10,08:14:20,08:16:00,08:17:30,08:19:40,08:21:20,08:23:10,08:25:00,
6045,07:32:00,07:45:00,07:34:00,07:36:00,07:37:50,07:40:40,07:42:30,07:46:40,07:48:20,07:50:20,07:52:10,07:53:50,07:55:40,07:57:40,07:59:10,08:00:50,08:02:50,08:04:50,08:06:40,08:08:50,08:10:50,08:12:30,08:14:20,08:16:10,08:18:00,08:19:40,08:21:20,08:22:50,08:24:40,08:26:20,08:28:00,08:29:40,08:31:50,08:33:30,08:35:00,08:37:10,08:38:50,08:40:40,08:42:30,
6039,07:20:30,07:33:30,07:22:30,07:24:30,07:26:20,07:29:10,07:31:00,07:35:10,07:36:50,07:38:50,07:40:40,07:42:20,07:44:10,07:46:10,07:47:40,07:49:20,07:51:20,07:53:20,07:55:10,07:57:20,07:59:20,08:01:00,08:02:50,08:04:40,08:06:30,08:08:10,08:09:50,08:11:20,08:13:10,08:14:50,08:16:30,08:18:10,08:20:20,08:22:00,08:23:30,08:25:40,08:27:20,08:29:10,00:00:00,
6047,07:36:30,07:49:30,07:38:30,07:40:30,07:42:20,07:45:10,07:47:00,07:51:10,07:52:50,07:54:50,07:56:40,07:58:20,08:00:10,08:02:10,08:03:40,08:05:20,08:07:20,08:09:20,08:11:10,08:13:20,08:15:20,08:17:00,08:18:50,08:20:40,08:22:30,08:24:10,08:25:50,08:27:20,08:29:10,08:30:50,08:32:30,08:34:10,08:36:20,08:38:00,08:39:30,08:41:40,08:43:20,08:45:10,00:00:00,
6043,07:27:30,07:40:30,07:29:30,07:31:30,07:33:20,07:36:10,07:38:00,07:42:10,07:43:50,07:45:50,07:47:40,07:49:20,07:51:10,07:53:10,07:54:40,07:56:20,07:58:20,08:00:20,08:02:10,08:04:20,08:06:20,08:08:00,08:09:50,08:11:40,08:13:30,08:15:10,08:16:50,08:18:20,08:20:10,08:21:50,08:23:30,08:25:10,08:27:20,08:29:00,08:30:30,08:32:40,08:34:20,08:36:10,00:00:00,
6049,07:41:00,07:54:00,07:43:00,07:45:00,07:46:50,07:49:40,07:51:30,07:55:40,07:57:20,07:59:20,08:01:10,08:02:50,08:04:40,08:06:40,08:08:10,08:09:50,08:11:50,08:13:50,08:15:40,08:17:50,08:19:50,08:21:30,08:23:20,08:25:10,08:27:00,08:28:40,08:30:20,08:31:50,08:33:40,08:35:20,08:37:00,08:38:40,08:40:50,08:42:30,08:44:00,08:46:10,08:47:50,08:49:40,00:00:00,
6045,07:32:00,07:45:00,07:34:00,07:36:00,07:37:50,07:40:40,07:42:30,07:46:40,07:48:20,07:50:20,07:52:10,07:53:50,07:55:40,07:57:40,07:59:10,08:00:50,08:02:50,08:04:50,08:06:40,08:08:50,08:10:50,08:12:30,08:14:20,08:16:10,08:18:00,08:19:40,08:21:20,08:22:50,08:24:40,08:26:20,08:28:00,08:29:40,08:31:50,08:33:30,08:35:00,08:37:10,08:38:50,08:40:40,08:42:30,
6051,07:45:30,07:58:30,07:47:30,07:49:30,07:51:20,07:54:10,07:56:00,08:00:20,08:01:50,08:04:00,08:05:40,08:07:20,08:09:10,08:11:10,08:12:40,08:14:20,08:16:20,08:18:20,08:20:10,08:22:20,08:24:20,08:26:00,08:27:50,08:29:40,08:31:30,08:33:10,08:34:50,08:36:20,08:38:10,08:39:50,08:41:30,08:43:10,08:45:20,08:47:00,08:48:40,08:50:40,08:52:20,08:54:10,00:00:00,
6047,07:36:30,07:49:30,07:38:30,07:40:30,07:42:20,07:45:10,07:47:00,07:51:10,07:52:50,07:54:50,07:56:40,07:58:20,08:00:10,08:02:10,08:03:40,08:05:20,08:07:20,08:09:20,08:11:10,08:13:20,08:15:20,08:17:00,08:18:50,08:20:40,08:22:30,08:24:10,08:25:50,08:27:20,08:29:10,08:30:50,08:32:30,08:34:10,08:36:20,08:38:00,08:39:30,08:41:40,08:43:20,08:45:10,00:00:00,
6053,07:50:00,08:03:00,07:52:00,07:54:00,07:55:50,07:58:40,08:00:30,08:04:40,08:06:20,08:08:20,08:10:10,08:11:50,08:13:40,08:15:40,08:17:10,08:18:50,08:20:50,08:22:50,08:24:40,08:26:50,08:28:50,08:30:30,08:32:20,08:34:10,08:36:00,08:37:40,08:39:20,08:40:50,08:42:40,08:44:20,08:46:00,08:47:40,08:49:50,08:51:30,08:53:00,08:55:10,08:56:50,08:58:40,09:00:30,
